created_at,full_text
2021-06-30 16:18:44+00:00,DOJ files 7 new charges against alleged Capital One hacker https://t.co/Gr0CypHaNv by @carlypage_
2021-06-30 23:45:09+00:00,Department of Homeland Security raises alarms over potential for summer violence pegged to August conspiracy theory https://t.co/1f3cdWsgWs
2021-06-30 21:00:15+00:00,"Rep. Liz Cheney calls select committee to investigate the January 6 attack on the US Capitol ""our only remaining option"" and attacks GOP leaders for appeasing Donald Trump https://t.co/tE55SfDMCs"
2021-06-30 20:09:53+00:00,"Only two House Republicans voted to create a select committee to investigate the deadly January 6 attack on the US Capitol, and both are frequent critics of former President Donald Trump https://t.co/0p0whyv3Sc"
2021-06-30 19:55:05+00:00,JUST IN: House approves the formation of a select committee to investigate the January 6 Capitol insurrection https://t.co/pAVEg1bwSS
2021-06-30 19:51:06+00:00,"BREAKING: Former Secretary of Defense Donald Rumsfeld, who oversaw the Iraq War under President George W. Bush, has died at the age of 88, according to his family https://t.co/VyOXcMxPrj"
2021-06-30 18:28:03+00:00,New Oath Keeper defendant cooperating against others in a major January 6 conspiracy case https://t.co/Wjj78GLvrH
2021-06-30 18:01:09+00:00,"Republican governors from around the country are sending law enforcement to the border, giving them the opportunity to emphasize their fealty to former President Donald Trump while simultaneously lambasting the Biden administration https://t.co/NOkzdZrmsN"
2021-06-30 17:02:07+00:00,America's longest war is ending. A nation is left wondering whether it was all worth it | Analysis by CNN's Stephen Collinson https://t.co/085y8eOyqA
2021-06-30 16:28:04+00:00,"""We have to act and act fast"": President Biden says climate change is driving wildfires and historic heat wave https://t.co/h96ahENQXk"
2021-06-30 14:20:10+00:00,"Three years after Barack and Michelle Obama's official portraits were unveiled, the paintings have arrived at the Art Institute of Chicago, where the former President and first lady had their first date https://t.co/BBYcnaMCin"
2021-06-30 13:59:05+00:00,Senators ask the Department of Transportation to remove expiration date for pandemic-related flight credits https://t.co/A6LeeAsG5m
2021-06-30 12:27:07+00:00,Western governors to meet with President Biden about wildfires amid historic heat wave https://t.co/6gBvd2oSwy
2021-06-30 11:57:02+00:00,America's longest war is ending. A nation is left wondering whether it was all worth it | Analysis by CNN's Stephen Collinson https://t.co/xvlxIcDHqN
2021-06-30 11:25:08+00:00,House to vote Wednesday to create January 6 select committee https://t.co/QoGjZDizmD
2021-06-30 10:25:04+00:00,First lady Jill Biden is on the new cover of Vogue magazine https://t.co/4G2uj3JloT
2021-06-30 10:02:04+00:00,Gov. Gavin Newsom sues his own secretary of state to be listed as a Democrat on California's upcoming recall ballot https://t.co/1HcGlZGN0l
2021-06-30 08:01:05+00:00,"Former President Barack Obama says the rise of misinformation ""worries me"" and should worry everyone https://t.co/fcfA0CIiFq"
2021-06-30 04:08:05+00:00,First lady Jill Biden is in discussions to attend the Olympics Opening Ceremony in Tokyo next month https://t.co/pyzQQxoUSK
2021-06-30 03:26:07+00:00,"NYC Board of Elections throws mayoral primary into chaos by mistakenly counting 135,000 test ballots https://t.co/6LvELDo5lB"
2021-06-30 02:44:04+00:00,"Sen. Tom Cotton blasts President Biden over borders, cops and crime — and does push-ups with Sen. Chuck Grassley — in Iowa trip https://t.co/TWrWQnwZDg"
2021-06-30 02:20:05+00:00,"No, there is no fourth stimulus check on the way https://t.co/yD0ROM2CxZ"
2021-06-30 01:59:07+00:00,"United Nations' human rights chief urges the US to ""stop denying and start dismantling racism"" https://t.co/o98gmrGQUV"
2021-06-30 01:40:31+00:00,House votes to remove Confederate statues from the Capitol and replace a bust of the justice who wrote the Dred Scott decision. The legislation now heads to the Senate. https://t.co/muYOtsz2SH
2021-06-30 22:51:18+00:00,"Former Pres. Trump's namesake company expects to face criminal charges by the Manhattan District Attorney's Office as soon as Thursday, sources tell @ABC News. https://t.co/q6kBkF9jKZ"
2021-06-30 22:22:47+00:00,RT @ABCNewsLive: Pres. Biden details the three Congressional Review Acts before signing them into law. https://t.co/6JOgYKoyBz https://t.co…
2021-06-30 22:08:59+00:00,"Donald Rumsfeld, former two-time defense secretary and one-time presidential candidate, has died, his family says. He was 88. https://t.co/9f3FnJFHlb"
2021-06-30 20:33:17+00:00,NEW: Former Pres. George W. Bush issues statement following the death of former Defense Secretary Donald Rumsfeld. https://t.co/95dQSjXRuE https://t.co/vgepdOJmBK
2021-06-30 20:03:18+00:00,"Mayoral candidates call for reforms, recounts after NYC Board of Elections admits ""errors"" https://t.co/heRKK9yWzC"
2021-06-30 19:46:28+00:00,"BREAKING: Donald Rumsfeld, former two-time defense secretary and one-time presidential candidate, has died, his family says. He was 88. https://t.co/33PIaCwAMB"
2021-06-30 19:46:13+00:00,"BREAKING: Donald Rumsfeld, former two-time defense secretary and one-time presidential candidate, has died, his family says. He was 88. https://t.co/LSbhJdT8id https://t.co/V3Uq93i4rt"
2021-06-30 19:41:26+00:00,"JUST IN: Former Pres. Trump's namesake company expects to face criminal charges by the Manhattan District Attorney's Office as soon as Thursday, sources tell @ABC News. https://t.co/oUiqb7YUJt"
2021-06-30 19:09:56+00:00,"Press sec. Jen Psaki tells @rachelvscott that Pres. Biden ""remains eager to sign the police reform bill into law"" and the White House is in ""regular touch"" with negotiators. https://t.co/xW8Z2O621L https://t.co/zKbnUr9SXY"
2021-06-30 18:59:54+00:00,"Asked about bipartisan support for infrastructure plan, press sec. Psaki tells @rachelvscott: ""We think the American people are most focused on what this is going to do for them and less on the process. It's up to leaders in Congress to move this forward."" https://t.co/z8Gxg5xvsf https://t.co/DBzNjAV6ko"
2021-06-30 18:04:55+00:00,A former South Carolina state lawmaker and failed congressional candidate has been placed on leave from her Pentagon job during a probe into allegations of an unauthorized release of classified information. https://t.co/MMWebl1Ym0
2021-06-30 17:57:42+00:00,White House press sec. Jen Psaki announces the U.S. is sending 2.5 million doses of the Johnson &amp; Johnson COVID-19 vaccine to Colombia as “part of our continued effort to end the virus everywhere.” https://t.co/JObhlIeNxr https://t.co/WbXJCym7ws
2021-06-30 17:33:03+00:00,"RT @rickklein: What. A. Mess. - Mayor and mayoral candidates call for reforms, recounts after NYC Board of Elections admits 'errors' - - ht…"
2021-06-30 17:11:28+00:00,RT @ABC: .@ABC News SPECIAL REPORT: Bill Cosby is to be released from prison after his conviction was overturned.  https://t.co/Dvv352yFIH
2021-06-30 16:49:44+00:00,Chief Justice John Roberts is credited with fostering consensus on high court. https://t.co/JKdSTsHYvg
2021-06-30 16:33:39+00:00,How Pres. Biden's approval rating compares with past presidents: https://t.co/wOcA8kwuw2
2021-06-30 15:56:24+00:00,White House press secretary Jen Psaki said she hadn't spoken to Pres. Biden about Berry specifically but knew he'd defend the athlete's actions. https://t.co/WFyn6fqgq5
2021-06-30 15:37:26+00:00,The House is set to vote on a resolution that would green-light the creation of a select committee to investigate the Jan. 6 insurrection. https://t.co/w7bn0RObIB
2021-06-30 15:20:12+00:00,"NEW: Pres. Biden says he will make briefing on preventing and responding to western wildfires an annual event.

""We're playing catch up. This is an area that has been under-resourced. But that's going to change."" https://t.co/DqO6k42oLD https://t.co/LWJn5kO2Tg"
2021-06-30 14:10:09+00:00,A former South Carolina state lawmaker and failed congressional candidate has been placed on leave from her Pentagon job during a probe into allegations of an unauthorized release of classified information. https://t.co/DIyJO0wnJ0
2021-06-30 13:54:35+00:00,"Former Pres. Trump's attorney Rudy Giuliani is facing a federal inquiry over possible improper lobbying for Turkey, a source familiar with the matter told @ABC News https://t.co/Ko3rFqzDgX"
2021-06-30 00:26:30+00:00,"Pres. Biden and first lady Dr. Jill Biden will travel to Surfside, Florida, following last week's devastating building collapse. https://t.co/nLTVmqaNYP"
