created_at,full_text,polarity,screen_name
2021-06-30 19:56:14+00:00,"With a semiconductor shortage crippling broad swaths of the American economy, in particular the automotive sector, Commerce Secretary Gina Raimondo is working to open semiconductor factories in the United States. https://t.co/uSy27RhiX5",0.057291666666666664,YahooNews
2021-06-30 19:42:21+00:00,"Fox News host Tucker Carlson continued to insist Tuesday that the National Security Agency had spied on his email and text communications and planned to leak sensitive information in an effort to ""take his show off the air."" https://t.co/WiDVvzUAFD",0.1,YahooNews
2021-06-30 19:28:41+00:00,"BREAKING: Donald Rumsfeld, who was instrumental in shaping the United States’ controversial and ongoing war on terror under the George W. Bush administration, has died. He was 88. https://t.co/1kx4943BTE",0.55,YahooNews
2021-06-30 19:20:11+00:00,An unprecedented heat wave in the Pacific Northwest this week sent more than a thousand people to emergency rooms and has been linked to at least 233 reported deaths in Canada. https://t.co/mzLgI72vEO,0.26666666666666666,YahooNews
2021-06-30 18:47:07+00:00,"North Korean leader Kim Jong Un berated top officials for failures in coronavirus prevention that caused a “great crisis,” using strong language that raised the specter of a mass outbreak in a country that would be scarcely able to handle it https://t.co/xg9R7YkcCn",0.5583333333333333,YahooNews
2021-06-30 16:47:46+00:00,"WATCH LIVE: White House briefing with Press Sec Jen Psaki, EPA Administrator Michael Regan https://t.co/6BpVTrqMsH",0.012121212121212116,YahooNews
2021-06-30 16:21:00+00:00,Fred the bloodhound was able to successfully locate the child after smelling something that belonged to the father and tracking the two down via scent https://t.co/7B6G38oeKA,0.36481481481481476,YahooNews
2021-06-30 15:47:58+00:00,"""I don't know if we're going to be able to buy our way out of this,"" Col. Robert Ator, the program director of the Arkansas vaccine incentive program said https://t.co/kTW6zvDjqO",0.5,YahooNews
2021-06-30 15:11:32+00:00,"WATCH LIVE: Biden, Harris convene Cabinet officials, governors to discuss heat wave in Western U.S. https://t.co/iipsKJM4pe",0.06818181818181818,YahooNews
2021-06-30 14:39:48+00:00,"Charging a corporate entity, rather than its top executives, isn't unprecedented.  Criminal charges can result in fines and penalties, sometimes billions, and changes to the way a company operates. They can also result in the destruction of the business. https://t.co/vY2paxKoc5",0.17500000000000002,YahooNews
2021-06-30 13:51:49+00:00,"The poll shows Biden is still more popular than his predecessor ever was: 55% of adults approve of Biden's performance in office and 65% like his response to the pandemic. At this point 4 years ago, about 36% of adults approved of Trump's job performance. https://t.co/e2YXa7yxex",0.55,YahooNews
2021-06-30 13:19:14+00:00,"The Buckhead district of Atlanta is known for its luxury high-rise apartments, lavish restaurants and trendy boutique shops, but a crime spike has many in the community dismayed https://t.co/vYRmy4mh0c",0.42,YahooNews
2021-06-30 13:04:24+00:00,"""Officially banned from the MLB. It was a good run! This letter is priceless."" https://t.co/Lu1wKQTB5i",0.85,YahooNews
2021-06-30 12:20:55+00:00,"Prosecutors have been pressing Weisselberg, 73, to cooperate with their probe and provide testimony, so far without success. An indictment would increase that pressure. He's among Trump’s closest confidants, having worked for the company since 1973 https://t.co/KJrmuhVuT0",0.2,YahooNews
2021-06-30 12:14:12+00:00,"The bungle was a black mark on New York City’s first major foray into ranked-choice voting and seemed to confirm worries that the city’s Board of Elections, which is jointly run by Democrats and Republicans, was unprepared to implement the new system. https://t.co/6W7laR8R0e",0.08371212121212121,YahooNews
2021-06-30 12:07:20+00:00,"Fiallo was one of the most celebrated writers in the romance genre, having penned 43 telenovelas, with over 80 adaptations of her work around the world https://t.co/RgCwdSVbqz",0.425,YahooNews
2021-06-30 01:32:11+00:00,Trump’s demands to the state party to do more to indulge his election falsehoods have frustrated leading Republicans while exposing the devil’s bargain that many GOP lawmakers have made with him: Acceding to his ultimatums is never sufficient. https://t.co/3KxrITkBgY,0.10000000000000002,YahooNews
2021-06-30 00:33:11+00:00,"Under the bill, former interpreters, drivers and others who supported the war effort would no longer be required to get a medical examination in Afghanistan as part of the application process for the special immigrant visa.  https://t.co/tGolCwiJX8",0.11904761904761905,YahooNews
2021-06-30 00:13:03+00:00,"Under the measure, Chief Justice Roger B. Taney’s bust would be replaced with one of Thurgood Marshall, the first Black Supreme Court justice.  https://t.co/Un89d3kZ1i",0.04166666666666667,YahooNews
2021-06-30 23:52:20+00:00,"When part of Champlain Towers South fell in Surfside, Florida, last week, members of a world-class search and rescue operation quickly arrived on the scene.

The task force has responded to some of the most notable disasters in recent history. https://t.co/8h4na62BrZ",0.26666666666666666,cnni
2021-06-30 22:31:10+00:00,"Official portraits of the Obamas are on display at the Art Institute of Chicago, where the couple had their very first date. https://t.co/TqyePvqXp1 https://t.co/KlVzlBg52c",0.325,cnni
2021-06-30 22:01:05+00:00,"Ford is going after Jeep Wrangler's niche with the new Bronco. CNN Business' Peter Valdes-Dapena looks at what it can do over steep hills, through creeks, and over rocks. https://t.co/T5lvvdzGKM https://t.co/yGH2y0ffQp",0.13636363636363635,cnni
2021-06-30 21:49:51+00:00,"Building on the buzz created from its ""Simpsons""-""Star Wars"" team-up, Disney+ announced its next short will bring the beloved Loki into the animated world of ""The Simpsons."" https://t.co/3otrHf2iwm",0.2333333333333333,cnni
2021-06-30 21:15:07+00:00,Jewish college students say some of the new faces of US anti-Semitism are among their fellow progressives https://t.co/kCAUDuSWi4,0.06818181818181818,cnni
2021-06-30 21:01:03+00:00,Some businesses are allowing hybrid work options while others want employees back in the office full time. CNN's Anna Stewart reports on companies' different strategies. https://t.co/a9y65ZmLvo https://t.co/jWfhaJ9sV0,0.11666666666666665,cnni
2021-06-30 19:59:57+00:00,"JUST IN: The US House has approved the formation of a new select committee that will investigate the January 6 insurrection at the US Capitol, in a vote falling mostly along party lines https://t.co/RzBx4kc9d5",0.3181818181818182,cnni
2021-06-30 19:46:07+00:00,"Amazon has formally requested that newly appointed US FTC chair Lina Khan be recused from all Amazon-related antitrust cases before the agency.

Khan is an outspoken tech critic who has played a key role in driving antitrust scrutiny of the industry. https://t.co/JBhidKWy2y",0.04545454545454545,cnni
2021-06-30 19:34:07+00:00,"Sara Nir and her two children were in their ground-floor condo in Surfside, Florida, moments before the building partially collapsed. Thinking commotion she heard was an earthquake, she told her kids: ""Run as fast as you can,"" and they took off. https://t.co/Zz1nfmpAOd",0.05,cnni
2021-06-30 18:30:25+00:00,"Berkshire Hathaway vice chairman Charlie Munger praised the Chinese government for silencing Alibaba's Jack Ma in a recent interview, adding that he wishes US financial regulators were more like those in China. https://t.co/gJBbVACAoQ",0.125,cnni
2021-06-30 18:09:00+00:00,"With Tokyo 2020 upon us, here are some magical Olympic moments since Sydney 2000. https://t.co/0EhtkI5epZ https://t.co/AfMzLoBbSf",0.5,cnni
2021-06-30 18:00:17+00:00,Police are questioning a woman who allegedly held out a banner causing a massive crash during the first stage of the Tour de France https://t.co/iIY2lzsGsB,0.049999999999999996,cnni
2021-06-30 16:41:03+00:00,Singapore wants to stop counting Covid cases. Its roadmap could be a model for other countries. https://t.co/kN6GRVa5nT https://t.co/W8iG0AQxX4,0.037500000000000006,cnni
2021-06-30 16:21:07+00:00,"""What we see in Brazil is that the number of kids dying with Covid specified as the cause of death is higher than what we are seeing in other countries of the world -- it's 10 times higher,"" an epidemiologist at Vital Strategies told CNN. https://t.co/SDJwJux6fv",0.11875,cnni
2021-06-30 16:00:16+00:00,Britain thinks it can out-vaccinate the Delta variant. The world isn't so sure | Analysis by @robpicheta https://t.co/zDOA3dHiPi https://t.co/Oza5uXeGIU,0.5,cnni
2021-06-30 15:30:16+00:00,A new study suggests that dinosaurs were in decline for as many as 10 million years before the city-sized asteroid hit https://t.co/nj0Vxkb6w1,0.3181818181818182,cnni
2021-06-30 15:01:09+00:00,The Chinese Communist Party is about to turn 100 but Xi will be the real star | Analysis by @Ben_Westcott https://t.co/e1R6i5ABUJ https://t.co/yEVhWOO0HJ,0.1,cnni
2021-06-30 15:00:03+00:00,"""It's coming home!"" 

English fans celebrated wildly after England beat Germany 2-0 at #EURO2020 https://t.co/eKaayxR6Zn https://t.co/PZNyNHbvuZ",0.15,cnni
2021-06-30 14:04:24+00:00,"With Tokyo 2020 upon us, here are some magical Olympic moments since Sydney 2000. https://t.co/0EhtkI5epZ https://t.co/5xjffQlHOX",0.5,cnni
2021-06-30 13:44:03+00:00,Singapore wants to stop counting Covid cases. Its roadmap could be a model for other countries. https://t.co/ynRZGJYnZP https://t.co/gmUKIykKYG,0.037500000000000006,cnni
2021-06-30 12:45:02+00:00,"Oxygen prices in Indonesia's capital had more than doubled and some suppliers reported shortages on Tuesday after a surge in Covid-19 cases that prompted the Red Cross to warn of a coronavirus ""catastrophe"" https://t.co/oO1KzMs6un",0.16666666666666666,cnni
2021-06-30 12:18:03+00:00,"""What we see in Brazil is that the number of kids dying with Covid specified as the cause of death is higher than what we are seeing in other countries of the world -- it's 10 times higher,"" an epidemiologist at Vital Strategies told CNN. https://t.co/K5LvZ1EE6N",0.11875,cnni
2021-06-30 10:47:02+00:00,The Chinese Communist Party is about to turn 100 but Xi will be the real star | Analysis by @Ben_Westcott https://t.co/qTM95jhzIB https://t.co/rHGSi83Ict,0.1,cnni
2021-06-30 10:16:06+00:00,Singapore wants to stop counting Covid cases. Its roadmap could be a model for other countries. https://t.co/WTu5URhG9q https://t.co/xIujrDiClc,0.037500000000000006,cnni
2021-06-30 10:09:01+00:00,"""It's coming home!"" 

English fans celebrated wildly after England beat Germany 2-0 at #EURO2020 https://t.co/eKaayy8InX https://t.co/zQjE3kPUAs",0.15,cnni
2021-06-30 10:04:05+00:00,Britain thinks it can out-vaccinate the Delta variant. The world isn't so sure | Analysis by @robpicheta https://t.co/NDOmPcQIxr https://t.co/n1JGSq9gyX,0.5,cnni
2021-06-30 08:53:05+00:00,"Oxygen prices in Indonesia's capital had more than doubled and some suppliers reported shortages on Tuesday after a surge in Covid-19 cases that prompted the Red Cross to warn of a coronavirus ""catastrophe"" https://t.co/dT1qHk7Ntc",0.16666666666666666,cnni
2021-06-30 08:03:21+00:00,"More than 230 deaths have been reported in British Columbia since Friday as a historic heat wave brought record-high temperatures, officials said Tuesday. The province's chief coroner called it an ""unprecedented time."" https://t.co/HdpR1dpsMa",0.252,cnni
